posting_id,title_clean,contract_type,city,cluster_id,cluster_name,num_skills,silhouette_score
IND-HAM-20240822-001,Werkstudent Data Engineering,Werkstudent,Hamburg,1,Core Analytics & Student Entry,6,0.61
SS-STU-20241109-001,Praktikant Data Analyst,Praktikum,Stuttgart,1,Core Analytics & Student Entry,6,0.61
IND-MUN-20240316-001,Werkstudent Data Analytics,Werkstudent,Munich,1,Core Analytics & Student Entry,6,0.61
SS-HAM-20240827-001,Business Intelligence Analyst,Full-time,Hamburg,3,ML & Research,11,0.61
LI-LEI-20241031-001,Business Intelligence Analyst,Full-time,Leipzig,2,Cloud Data Engineering,11,0.61
LI-ESS-20240922-001,Praktikant Data Science,Praktikum,Essen,1,Core Analytics & Student Entry,6,0.61
SS-HAM-20240215-001,Praktikant Data Science,Praktikum,Hamburg,3,ML & Research,8,0.61
SS-MUN-20250124-001,Freelance Data Engineer,Freelance/Contract,Munich,1,Core Analytics & Student Entry,9,0.61
SS-COL-20250118-001,Senior Data Analyst,Full-time,Cologne,3,ML & Research,13,0.61
SS-BER-20241014-001,Senior Data Analyst,Full-time,Berlin,3,ML & Research,13,0.61
SS-HAM-20240111-001,Senior Data Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,7,0.61
SS-HAM-20240828-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,10,0.61
SS-OTH-20250319-001,Werkstudent Data Analytics,Werkstudent,Other,1,Core Analytics & Student Entry,9,0.61
IND-BER-20240220-001,Contract ML Engineer,Freelance/Contract,Berlin,4,Enterprise BI & Reporting,5,0.61
SS-HAM-20250107-001,Praktikant Data Analyst,Praktikum,Hamburg,1,Core Analytics & Student Entry,9,0.61
SS-ESS-20240103-001,Senior Data Engineer,Full-time,Essen,3,ML & Research,16,0.61
SS-FRA-20250206-001,Praktikant Analytics,Praktikum,Frankfurt,1,Core Analytics & Student Entry,6,0.61
SS-BER-20240206-001,Business Intelligence Analyst,Full-time,Berlin,2,Cloud Data Engineering,9,0.61
SS-BER-20250225-001,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
LI-FRA-20240428-001,Werkstudent Data Science,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,8,0.61
LI-MUN-20240304-001,Werkstudent Machine Learning,Werkstudent,Munich,4,Enterprise BI & Reporting,8,0.61
IND-FRA-20241224-001,Contract ML Engineer,Freelance/Contract,Frankfurt,2,Cloud Data Engineering,7,0.61
IND-BER-20241219-002,Data Scientist,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
LI-OTH-20240825-001,Werkstudent BI,Werkstudent,Other,1,Core Analytics & Student Entry,8,0.61
SS-DOR-20241213-001,Werkstudent Data Engineering,Werkstudent,Dortmund,1,Core Analytics & Student Entry,6,0.61
SS-FRA-20241117-001,Analytics Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,10,0.61
SS-HAM-20240827-002,ML Engineer,Full-time,Hamburg,3,ML & Research,9,0.61
SS-HAM-20250224-001,Business Intelligence Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,5,0.61
LI-MUN-20241019-001,Data Architect,Full-time,Munich,2,Cloud Data Engineering,13,0.61
IND-HAM-20240101-002,Praktikant Analytics,Praktikum,Hamburg,1,Core Analytics & Student Entry,7,0.61
LI-DOR-20240524-001,Werkstudent Data Science,Werkstudent,Dortmund,4,Enterprise BI & Reporting,6,0.61
IND-OTH-20250311-001,Data Scientist,Full-time,Other,4,Enterprise BI & Reporting,9,0.61
LI-MUN-20241001-001,Business Intelligence Analyst,Full-time,Munich,2,Cloud Data Engineering,9,0.61
SS-OTH-20240809-001,Business Intelligence Analyst,Full-time,Other,1,Core Analytics & Student Entry,5,0.61
IND-BER-20240425-001,Senior Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,12,0.61
IND-DOR-20250301-001,Analytics Engineer,Full-time,Dortmund,2,Cloud Data Engineering,14,0.61
IND-HAM-20240212-002,Contract Data Analyst,Freelance/Contract,Hamburg,2,Cloud Data Engineering,11,0.61
SS-MUN-20240407-002,Data Engineer,Full-time,Munich,2,Cloud Data Engineering,14,0.61
LI-ESS-20240907-001,Werkstudent Data Science,Werkstudent,Essen,1,Core Analytics & Student Entry,9,0.61
IND-DOR-20240727-001,BI Engineer,Full-time,Dortmund,4,Enterprise BI & Reporting,9,0.61
IND-BER-20240406-001,Data Scientist,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
IND-OTH-20240611-001,Werkstudent Data Engineering,Werkstudent,Other,1,Core Analytics & Student Entry,8,0.61
IND-BER-20240808-002,Werkstudent Machine Learning,Werkstudent,Berlin,4,Enterprise BI & Reporting,8,0.61
LI-BER-20240720-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-NUR-20240510-001,Praktikant Business Intelligence,Praktikum,Nuremberg,1,Core Analytics & Student Entry,7,0.61
LI-COL-20250303-001,BI Engineer,Full-time,Cologne,1,Core Analytics & Student Entry,8,0.61
SS-DÜS-20240717-001,Werkstudent Data Analytics,Werkstudent,Düsseldorf,1,Core Analytics & Student Entry,10,0.61
IND-DOR-20240801-001,Werkstudent BI,Werkstudent,Dortmund,1,Core Analytics & Student Entry,8,0.61
IND-BER-20250120-002,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,6,0.61
LI-DÜS-20250315-001,Data Scientist,Full-time,Düsseldorf,1,Core Analytics & Student Entry,6,0.61
IND-BER-20250318-001,Data Architect,Full-time,Berlin,3,ML & Research,13,0.61
SS-MUN-20240119-002,Data Scientist,Full-time,Munich,4,Enterprise BI & Reporting,7,0.61
SS-OTH-20250322-002,Werkstudent Machine Learning,Werkstudent,Other,1,Core Analytics & Student Entry,8,0.61
SS-COL-20240217-001,ML Engineer,Full-time,Cologne,4,Enterprise BI & Reporting,7,0.61
SS-COL-20240115-002,Senior Data Analyst,Full-time,Cologne,4,Enterprise BI & Reporting,4,0.61
SS-BER-20240317-002,Data Engineer,Full-time,Berlin,3,ML & Research,12,0.61
SS-OTH-20240312-001,Data Engineer,Full-time,Other,1,Core Analytics & Student Entry,7,0.61
LI-MUN-20240806-003,Data Engineer,Full-time,Munich,3,ML & Research,11,0.61
LI-OTH-20241202-002,Senior Data Engineer,Full-time,Other,3,ML & Research,14,0.61
SS-MUN-20240407-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,6,0.61
IND-LEI-20240811-001,Senior Data Engineer,Full-time,Leipzig,1,Core Analytics & Student Entry,8,0.61
IND-ESS-20240326-002,Business Intelligence Analyst,Full-time,Essen,4,Enterprise BI & Reporting,9,0.61
LI-BER-20240914-001,Contract Data Analyst,Freelance/Contract,Berlin,1,Core Analytics & Student Entry,9,0.61
LI-MUN-20240830-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,7,0.61
LI-BER-20240730-001,Data Scientist,Full-time,Berlin,4,Enterprise BI & Reporting,5,0.61
LI-ESS-20240129-002,Analytics Engineer,Full-time,Essen,4,Enterprise BI & Reporting,10,0.61
IND-MUN-20240723-001,Werkstudent Data Science,Werkstudent,Munich,2,Cloud Data Engineering,11,0.61
SS-BER-20250222-002,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-BER-20240323-001,Business Intelligence Analyst,Full-time,Berlin,3,ML & Research,10,0.61
IND-MUN-20240125-002,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,6,0.61
SS-BER-20250106-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,9,0.61
SS-MUN-20240524-001,Data Architect,Full-time,Munich,2,Cloud Data Engineering,11,0.61
SS-DÜS-20240511-001,Business Intelligence Analyst,Full-time,Düsseldorf,2,Cloud Data Engineering,9,0.61
IND-MUN-20241124-001,Praktikant Data Analyst,Praktikum,Munich,3,ML & Research,10,0.61
IND-BER-20240128-001,Senior Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
SS-COL-20250221-001,Analytics Engineer,Full-time,Cologne,3,ML & Research,15,0.61
IND-LEI-20240123-001,Freelance Data Engineer,Freelance/Contract,Leipzig,2,Cloud Data Engineering,12,0.61
IND-HAM-20241221-001,Senior Data Engineer,Full-time,Hamburg,2,Cloud Data Engineering,12,0.61
LI-COL-20240502-001,Business Intelligence Analyst,Full-time,Cologne,4,Enterprise BI & Reporting,10,0.61
IND-NUR-20240929-001,Praktikant Data Analyst,Praktikum,Nuremberg,1,Core Analytics & Student Entry,5,0.61
SS-BER-20240103-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-DOR-20241003-001,Werkstudent Data Analytics,Werkstudent,Dortmund,1,Core Analytics & Student Entry,6,0.61
LI-DÜS-20240203-001,Data Engineer,Full-time,Düsseldorf,4,Enterprise BI & Reporting,6,0.61
LI-COL-20250101-001,Data Engineer,Full-time,Cologne,4,Enterprise BI & Reporting,6,0.61
LI-FRA-20240628-001,Werkstudent Machine Learning,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,11,0.61
SS-FRA-20240216-002,Contract ML Engineer,Freelance/Contract,Frankfurt,4,Enterprise BI & Reporting,4,0.61
LI-BER-20250124-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,5,0.61
SS-NUR-20240224-001,Praktikant Data Science,Praktikum,Nuremberg,1,Core Analytics & Student Entry,5,0.61
LI-FRA-20240430-001,Analytics Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,12,0.61
LI-COL-20240331-001,Data Analyst,Full-time,Cologne,4,Enterprise BI & Reporting,9,0.61
IND-BER-20240807-001,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,15,0.61
LI-STU-20240912-001,BI Engineer,Full-time,Stuttgart,4,Enterprise BI & Reporting,9,0.61
LI-MUN-20240102-001,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,14,0.61
IND-BER-20250315-002,Werkstudent Data Analytics,Werkstudent,Berlin,4,Enterprise BI & Reporting,8,0.61
LI-HAM-20240624-001,Contract Data Analyst,Freelance/Contract,Hamburg,4,Enterprise BI & Reporting,8,0.61
IND-HAM-20250202-001,Praktikant Business Intelligence,Praktikum,Hamburg,2,Cloud Data Engineering,14,0.61
IND-STU-20240721-001,Werkstudent Data Analytics,Werkstudent,Stuttgart,1,Core Analytics & Student Entry,7,0.61
SS-OTH-20240511-001,Data Architect,Full-time,Other,2,Cloud Data Engineering,12,0.61
LI-BER-20250307-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,5,0.61
LI-BER-20241202-001,Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,12,0.61
IND-DOR-20240224-001,Senior Data Analyst,Full-time,Dortmund,4,Enterprise BI & Reporting,8,0.61
LI-MUN-20240123-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,7,0.61
LI-MUN-20250223-001,Business Intelligence Analyst,Full-time,Munich,2,Cloud Data Engineering,10,0.61
SS-HAM-20240229-002,Data Analyst,Full-time,Hamburg,2,Cloud Data Engineering,9,0.61
LI-DOR-20241103-001,Analytics Engineer,Full-time,Dortmund,3,ML & Research,12,0.61
SS-MUN-20240603-001,Data Architect,Full-time,Munich,1,Core Analytics & Student Entry,8,0.61
IND-MUN-20241214-002,Business Intelligence Analyst,Full-time,Munich,4,Enterprise BI & Reporting,10,0.61
LI-OTH-20241009-001,Werkstudent BI,Werkstudent,Other,3,ML & Research,14,0.61
LI-HAM-20240805-001,Praktikant Data Analyst,Praktikum,Hamburg,1,Core Analytics & Student Entry,8,0.61
LI-HAM-20241108-001,Business Intelligence Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20240630-001,Contract ML Engineer,Freelance/Contract,Munich,2,Cloud Data Engineering,13,0.61
IND-BER-20240903-001,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,15,0.61
LI-MUN-20240905-001,Data Engineer,Full-time,Munich,2,Cloud Data Engineering,11,0.61
SS-STU-20250313-001,Senior Data Analyst,Full-time,Stuttgart,1,Core Analytics & Student Entry,7,0.61
LI-MUN-20240704-002,Werkstudent Data Analytics,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
SS-MUN-20240726-001,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
SS-BER-20240307-001,Data Scientist,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
IND-STU-20240319-001,BI Engineer,Full-time,Stuttgart,3,ML & Research,11,0.61
SS-MUN-20240817-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,7,0.61
LI-HAM-20250112-001,Werkstudent BI,Werkstudent,Hamburg,1,Core Analytics & Student Entry,4,0.61
IND-HAM-20241231-002,Data Architect,Full-time,Hamburg,3,ML & Research,8,0.61
SS-BER-20250212-001,Werkstudent Machine Learning,Werkstudent,Berlin,4,Enterprise BI & Reporting,7,0.61
IND-BER-20241020-001,Senior Data Engineer,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
IND-HAM-20240412-001,Analytics Engineer,Full-time,Hamburg,2,Cloud Data Engineering,13,0.61
IND-MUN-20250318-002,Data Analyst,Full-time,Munich,4,Enterprise BI & Reporting,11,0.61
LI-BER-20240414-001,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-LEI-20240610-001,Data Scientist,Full-time,Leipzig,3,ML & Research,13,0.61
IND-COL-20250327-001,Data Analyst,Full-time,Cologne,2,Cloud Data Engineering,12,0.61
SS-MUN-20240814-001,BI Engineer,Full-time,Munich,2,Cloud Data Engineering,11,0.61
SS-FRA-20240128-001,Werkstudent Data Engineering,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,7,0.61
SS-LEI-20240423-001,Werkstudent Data Analytics,Werkstudent,Leipzig,4,Enterprise BI & Reporting,8,0.61
SS-HAM-20240202-001,Werkstudent Machine Learning,Werkstudent,Hamburg,1,Core Analytics & Student Entry,4,0.61
LI-FRA-20250101-001,Praktikant Analytics,Praktikum,Frankfurt,3,ML & Research,14,0.61
LI-COL-20240602-001,ML Engineer,Full-time,Cologne,4,Enterprise BI & Reporting,9,0.61
LI-ESS-20241015-001,Data Engineer,Full-time,Essen,2,Cloud Data Engineering,12,0.61
SS-ESS-20250205-001,Praktikant Data Analyst,Praktikum,Essen,1,Core Analytics & Student Entry,5,0.61
SS-ESS-20240317-001,Freelance BI Consultant,Freelance/Contract,Essen,2,Cloud Data Engineering,12,0.61
SS-MUN-20240131-001,Data Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
LI-OTH-20240519-001,Analytics Engineer,Full-time,Other,3,ML & Research,13,0.61
SS-ESS-20240721-001,Werkstudent Machine Learning,Werkstudent,Essen,2,Cloud Data Engineering,11,0.61
SS-HAM-20240614-002,Contract ML Engineer,Freelance/Contract,Hamburg,3,ML & Research,15,0.61
LI-FRA-20241120-001,Senior Data Analyst,Full-time,Frankfurt,2,Cloud Data Engineering,14,0.61
SS-BER-20240816-001,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-ESS-20240908-001,Senior Data Analyst,Full-time,Essen,4,Enterprise BI & Reporting,9,0.61
IND-MUN-20241214-001,Data Analyst,Full-time,Munich,3,ML & Research,16,0.61
SS-MUN-20241206-001,Data Analyst,Full-time,Munich,3,ML & Research,11,0.61
IND-FRA-20241016-001,Werkstudent Data Science,Werkstudent,Frankfurt,4,Enterprise BI & Reporting,8,0.61
IND-BER-20241124-002,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
SS-BER-20240204-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,9,0.61
SS-BER-20240929-001,Data Architect,Full-time,Berlin,2,Cloud Data Engineering,15,0.61
IND-OTH-20240717-001,Data Scientist,Full-time,Other,2,Cloud Data Engineering,11,0.61
SS-DÜS-20241105-001,Data Architect,Full-time,Düsseldorf,4,Enterprise BI & Reporting,9,0.61
SS-HAM-20241204-002,Senior Data Engineer,Full-time,Hamburg,1,Core Analytics & Student Entry,7,0.61
LI-BER-20240221-001,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
IND-BER-20240809-002,Data Architect,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
LI-BER-20240224-003,Data Scientist,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
SS-ESS-20240902-001,Business Intelligence Analyst,Full-time,Essen,3,ML & Research,13,0.61
SS-BER-20250331-002,Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
SS-FRA-20250227-001,Business Intelligence Analyst,Full-time,Frankfurt,4,Enterprise BI & Reporting,5,0.61
SS-HAM-20241228-001,Werkstudent Data Engineering,Werkstudent,Hamburg,1,Core Analytics & Student Entry,9,0.61
IND-ESS-20250131-001,Analytics Engineer,Full-time,Essen,2,Cloud Data Engineering,13,0.61
SS-ESS-20250112-001,Senior Data Engineer,Full-time,Essen,3,ML & Research,10,0.61
SS-BER-20240918-001,Senior Data Analyst,Full-time,Berlin,1,Core Analytics & Student Entry,6,0.61
SS-BER-20240524-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-FRA-20250318-001,Praktikant Analytics,Praktikum,Frankfurt,1,Core Analytics & Student Entry,7,0.61
LI-BER-20240505-001,BI Engineer,Full-time,Berlin,3,ML & Research,16,0.61
SS-DOR-20240113-002,Werkstudent Machine Learning,Werkstudent,Dortmund,4,Enterprise BI & Reporting,8,0.61
SS-OTH-20240430-001,Business Intelligence Analyst,Full-time,Other,2,Cloud Data Engineering,10,0.61
LI-STU-20240303-001,Praktikant Analytics,Praktikum,Stuttgart,1,Core Analytics & Student Entry,7,0.61
LI-BER-20241122-001,Senior Data Analyst,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
IND-BER-20241126-001,Data Scientist,Full-time,Berlin,3,ML & Research,10,0.61
SS-DOR-20241108-001,Werkstudent Data Engineering,Werkstudent,Dortmund,1,Core Analytics & Student Entry,10,0.61
IND-BER-20240106-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,6,0.61
IND-BER-20241005-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,9,0.61
SS-NUR-20241019-001,Data Analyst,Full-time,Nuremberg,1,Core Analytics & Student Entry,8,0.61
SS-OTH-20241031-001,Data Engineer,Full-time,Other,1,Core Analytics & Student Entry,5,0.61
LI-MUN-20250209-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,9,0.61
IND-BER-20240203-001,Data Engineer,Full-time,Berlin,3,ML & Research,16,0.61
LI-ESS-20240822-002,Data Engineer,Full-time,Essen,2,Cloud Data Engineering,13,0.61
IND-COL-20240614-001,Contract Data Analyst,Freelance/Contract,Cologne,2,Cloud Data Engineering,11,0.61
SS-MUN-20241023-001,Data Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
LI-FRA-20240205-002,Data Analyst,Full-time,Frankfurt,4,Enterprise BI & Reporting,8,0.61
SS-BER-20250326-002,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
SS-BER-20240630-001,Praktikant Analytics,Praktikum,Berlin,4,Enterprise BI & Reporting,7,0.61
IND-HAM-20241126-001,Werkstudent Data Science,Werkstudent,Hamburg,1,Core Analytics & Student Entry,8,0.61
LI-FRA-20240223-001,ML Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,14,0.61
LI-BER-20250326-001,Business Intelligence Analyst,Full-time,Berlin,3,ML & Research,13,0.61
IND-MUN-20241103-001,Senior Data Engineer,Full-time,Munich,2,Cloud Data Engineering,11,0.61
IND-BER-20240531-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,10,0.61
SS-BER-20241217-002,Freelance Data Engineer,Freelance/Contract,Berlin,2,Cloud Data Engineering,11,0.61
IND-HAM-20240318-002,Werkstudent Data Science,Werkstudent,Hamburg,3,ML & Research,10,0.61
SS-MUN-20240816-001,Werkstudent Data Science,Werkstudent,Munich,1,Core Analytics & Student Entry,9,0.61
LI-OTH-20240422-001,Business Intelligence Analyst,Full-time,Other,1,Core Analytics & Student Entry,7,0.61
SS-HAM-20240403-001,Senior Data Engineer,Full-time,Hamburg,3,ML & Research,13,0.61
SS-HAM-20240417-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,10,0.61
LI-DOR-20241120-001,ML Engineer,Full-time,Dortmund,2,Cloud Data Engineering,10,0.61
SS-HAM-20250106-001,Contract Data Analyst,Freelance/Contract,Hamburg,2,Cloud Data Engineering,14,0.61
SS-HAM-20240609-001,Praktikant Analytics,Praktikum,Hamburg,4,Enterprise BI & Reporting,8,0.61
LI-OTH-20240914-002,BI Engineer,Full-time,Other,3,ML & Research,12,0.61
LI-BER-20240223-001,Data Architect,Full-time,Berlin,2,Cloud Data Engineering,9,0.61
IND-BER-20240420-001,Business Intelligence Analyst,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
SS-OTH-20240730-001,Praktikant Data Science,Praktikum,Other,1,Core Analytics & Student Entry,8,0.61
IND-MUN-20240318-001,BI Engineer,Full-time,Munich,4,Enterprise BI & Reporting,5,0.61
LI-MUN-20250302-001,Business Intelligence Analyst,Full-time,Munich,2,Cloud Data Engineering,14,0.61
SS-MUN-20240203-001,Data Scientist,Full-time,Munich,2,Cloud Data Engineering,15,0.61
IND-MUN-20241110-001,Data Analyst,Full-time,Munich,1,Core Analytics & Student Entry,10,0.61
SS-DOR-20240508-001,Werkstudent Machine Learning,Werkstudent,Dortmund,1,Core Analytics & Student Entry,4,0.61
SS-OTH-20240507-001,Werkstudent BI,Werkstudent,Other,2,Cloud Data Engineering,10,0.61
SS-COL-20240820-001,Werkstudent Data Analytics,Werkstudent,Cologne,1,Core Analytics & Student Entry,7,0.61
SS-ESS-20240617-001,Werkstudent BI,Werkstudent,Essen,1,Core Analytics & Student Entry,5,0.61
LI-BER-20240821-001,Senior Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
