posting_id,skill,category,confidence_score,extraction_method,contract_type,city,cluster_id
IND-NUR-20241021-001,dbt,DataEngineering,0.797,TF-IDF,Full-time,Nuremberg,2
IND-NUR-20241021-001,Databricks,Cloud,0.8,TF-IDF,Full-time,Nuremberg,2
LI-FRA-20250211-002,Python,Programming,0.845,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,Pandas,Programming,0.957,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,BigQuery,Database,0.965,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,Power BI,Visualization,0.867,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,Git,DevOps,0.924,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,NumPy,Programming,0.823,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,Jupyter,Programming,0.81,TF-IDF,Full-time,Frankfurt,1
LI-FRA-20250211-002,R,Programming,0.904,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,Seaborn,Programming,0.821,TF-IDF,Full-time,Frankfurt,1
LI-FRA-20250211-002,Tableau,Visualization,0.961,NER,Full-time,Frankfurt,1
LI-FRA-20250211-002,Excel,Office,0.786,TF-IDF,Full-time,Frankfurt,1
LI-FRA-20240429-001,Python,Programming,0.904,TF-IDF,Full-time,Frankfurt,1
LI-FRA-20240429-001,Excel,Office,0.949,NER,Full-time,Frankfurt,1
LI-FRA-20240429-001,Matplotlib,Programming,0.938,NER,Full-time,Frankfurt,1
LI-FRA-20240429-001,Git,DevOps,0.781,NER,Full-time,Frankfurt,1
LI-FRA-20240429-001,SQL,Database,0.854,TF-IDF,Full-time,Frankfurt,1
LI-FRA-20240429-001,Power BI,Visualization,0.796,NER,Full-time,Frankfurt,1
SS-MUN-20240816-002,Excel,Office,0.935,NER,Werkstudent,Munich,1
SS-MUN-20240816-002,SQL,Database,0.958,TF-IDF,Werkstudent,Munich,1
SS-MUN-20240816-002,Hadoop,BigData,0.807,TF-IDF,Werkstudent,Munich,1
SS-MUN-20240816-002,Tableau,Visualization,0.81,NER,Werkstudent,Munich,1
SS-MUN-20240816-002,Power BI,Visualization,0.849,TF-IDF,Werkstudent,Munich,1
SS-MUN-20240816-002,Azure,Cloud,0.962,NER,Werkstudent,Munich,1
SS-OTH-20240408-001,FastAPI,Programming,0.862,NER,Full-time,Other,2
SS-OTH-20240408-001,Python,Programming,0.911,NER,Full-time,Other,2
SS-OTH-20240408-001,GCP,Cloud,0.823,NER,Full-time,Other,2
SS-OTH-20240408-001,Kafka,BigData,0.849,NER,Full-time,Other,2
SS-OTH-20240408-001,Git,DevOps,0.961,NER,Full-time,Other,2
SS-OTH-20240408-001,Azure,Cloud,0.86,NER,Full-time,Other,2
SS-OTH-20240408-001,SQL,Database,0.965,NER,Full-time,Other,2
SS-OTH-20240408-001,Airflow,DataEngineering,0.839,TF-IDF,Full-time,Other,2
SS-OTH-20240408-001,Spark,BigData,0.832,NER,Full-time,Other,2
SS-OTH-20240408-001,Looker,Visualization,0.872,NER,Full-time,Other,2
SS-OTH-20240408-001,AWS,Cloud,0.947,NER,Full-time,Other,2
SS-OTH-20240408-001,Docker,DevOps,0.906,NER,Full-time,Other,2
SS-OTH-20240408-001,Snowflake,Database,0.799,NER,Full-time,Other,2
SS-OTH-20240408-001,Databricks,Cloud,0.905,NER,Full-time,Other,2
IND-MUN-20241220-001,Python,Programming,0.892,TF-IDF,Full-time,Munich,3
IND-MUN-20241220-001,Matplotlib,Programming,0.819,TF-IDF,Full-time,Munich,3
IND-MUN-20241220-001,TensorFlow,ML,0.939,NER,Full-time,Munich,3
IND-MUN-20241220-001,Git,DevOps,0.836,NER,Full-time,Munich,3
IND-MUN-20241220-001,NumPy,Programming,0.871,NER,Full-time,Munich,3
IND-MUN-20241220-001,Jupyter,Programming,0.901,NER,Full-time,Munich,3
IND-MUN-20241220-001,Machine Learning,ML,0.844,TF-IDF,Full-time,Munich,3
IND-MUN-20241220-001,PyTorch,ML,0.859,NER,Full-time,Munich,3
IND-MUN-20241220-001,Spark,BigData,0.825,NER,Full-time,Munich,3
IND-MUN-20241220-001,Streamlit,Programming,0.822,TF-IDF,Full-time,Munich,3
IND-MUN-20241220-001,Seaborn,Programming,0.823,TF-IDF,Full-time,Munich,3
IND-OTH-20250318-001,Python,Programming,0.962,NER,Werkstudent,Other,1
IND-OTH-20250318-001,BigQuery,Database,0.871,NER,Werkstudent,Other,1
IND-OTH-20250318-001,Excel,Office,0.822,NER,Werkstudent,Other,1
IND-OTH-20250318-001,Power BI,Visualization,0.892,TF-IDF,Werkstudent,Other,1
IND-OTH-20250318-001,SQL,Database,0.784,NER,Werkstudent,Other,1
IND-OTH-20250318-001,Looker,Visualization,0.785,TF-IDF,Werkstudent,Other,1
IND-OTH-20250318-001,Tableau,Visualization,0.837,TF-IDF,Werkstudent,Other,1
LI-MUN-20240625-001,Python,Programming,0.807,TF-IDF,Full-time,Munich,3
LI-MUN-20240625-001,Pandas,Programming,0.873,NER,Full-time,Munich,3
LI-MUN-20240625-001,Power BI,Visualization,0.798,NER,Full-time,Munich,3
LI-MUN-20240625-001,TensorFlow,ML,0.862,NER,Full-time,Munich,3
LI-MUN-20240625-001,Azure,Cloud,0.903,NER,Full-time,Munich,3
LI-MUN-20240625-001,Jupyter,Programming,0.854,NER,Full-time,Munich,3
LI-MUN-20240625-001,Machine Learning,ML,0.963,NER,Full-time,Munich,3
LI-MUN-20240625-001,PyTorch,ML,0.823,NER,Full-time,Munich,3
LI-MUN-20240625-001,MLflow,ML,0.926,NER,Full-time,Munich,3
LI-MUN-20240625-001,Streamlit,Programming,0.945,NER,Full-time,Munich,3
LI-MUN-20240625-001,Scikit-learn,ML,0.877,NER,Full-time,Munich,3
LI-MUN-20240625-001,Seaborn,Programming,0.854,NER,Full-time,Munich,3
LI-MUN-20240625-001,Tableau,Visualization,0.902,NER,Full-time,Munich,3
LI-MUN-20240625-001,GCP,Cloud,0.799,NER,Full-time,Munich,3
SS-STU-20241112-001,Python,Programming,0.925,TF-IDF,Werkstudent,Stuttgart,1
SS-STU-20241112-001,Excel,Office,0.784,NER,Werkstudent,Stuttgart,1
SS-STU-20241112-001,Matplotlib,Programming,0.812,NER,Werkstudent,Stuttgart,1
SS-STU-20241112-001,NumPy,Programming,0.851,NER,Werkstudent,Stuttgart,1
SS-STU-20241112-001,SQL,Database,0.8,TF-IDF,Werkstudent,Stuttgart,1
SS-STU-20241112-001,Machine Learning,ML,0.884,TF-IDF,Werkstudent,Stuttgart,1
SS-STU-20241112-001,Tableau,Visualization,0.781,NER,Werkstudent,Stuttgart,1
SS-STU-20241112-001,Power BI,Visualization,0.94,NER,Werkstudent,Stuttgart,1
SS-BER-20250303-002,Python,Programming,0.942,NER,Full-time,Berlin,1
SS-BER-20250303-002,Excel,Office,0.786,NER,Full-time,Berlin,1
SS-BER-20250303-002,Power BI,Visualization,0.803,TF-IDF,Full-time,Berlin,1
SS-BER-20250303-002,SQL,Database,0.956,TF-IDF,Full-time,Berlin,1
SS-BER-20250303-002,Jupyter,Programming,0.935,TF-IDF,Full-time,Berlin,1
SS-BER-20250303-002,Tableau,Visualization,0.87,NER,Full-time,Berlin,1
IND-FRA-20250213-001,Python,Programming,0.932,NER,Full-time,Frankfurt,1
IND-FRA-20250213-001,Excel,Office,0.856,TF-IDF,Full-time,Frankfurt,1
IND-FRA-20250213-001,Power BI,Visualization,0.903,NER,Full-time,Frankfurt,1
IND-FRA-20250213-001,NumPy,Programming,0.908,TF-IDF,Full-time,Frankfurt,1
IND-FRA-20250213-001,Seaborn,Programming,0.899,NER,Full-time,Frankfurt,1
IND-FRA-20250213-001,Kubernetes,DevOps,0.968,TF-IDF,Full-time,Frankfurt,1
LI-OTH-20250123-001,Python,Programming,0.908,NER,Full-time,Other,1
LI-OTH-20250123-001,Excel,Office,0.861,TF-IDF,Full-time,Other,1
LI-OTH-20250123-001,Power BI,Visualization,0.938,TF-IDF,Full-time,Other,1
LI-OTH-20250123-001,Git,DevOps,0.929,NER,Full-time,Other,1
LI-OTH-20250123-001,NumPy,Programming,0.782,NER,Full-time,Other,1
LI-OTH-20250123-001,SQL,Database,0.829,TF-IDF,Full-time,Other,1
LI-OTH-20250123-001,Jupyter,Programming,0.966,NER,Full-time,Other,1
LI-OTH-20250123-001,Tableau,Visualization,0.949,NER,Full-time,Other,1
SS-MUN-20241121-001,Python,Programming,0.853,NER,Praktikum,Munich,1
SS-MUN-20241121-001,NumPy,Programming,0.823,TF-IDF,Praktikum,Munich,1
SS-MUN-20241121-001,SQL,Database,0.852,NER,Praktikum,Munich,1
SS-MUN-20241121-001,Machine Learning,ML,0.797,NER,Praktikum,Munich,1
SS-MUN-20241121-001,Tableau,Visualization,0.929,TF-IDF,Praktikum,Munich,1
SS-MUN-20241121-001,Excel,Office,0.802,TF-IDF,Praktikum,Munich,1
SS-MUN-20250331-001,Pandas,Programming,0.958,NER,Werkstudent,Munich,1
SS-MUN-20250331-001,Excel,Office,0.844,NER,Werkstudent,Munich,1
SS-MUN-20250331-001,Power BI,Visualization,0.944,NER,Werkstudent,Munich,1
SS-MUN-20250331-001,SQL,Database,0.89,NER,Werkstudent,Munich,1
SS-MUN-20250331-001,Jupyter,Programming,0.783,TF-IDF,Werkstudent,Munich,1
SS-MUN-20250331-001,Machine Learning,ML,0.963,NER,Werkstudent,Munich,1
SS-MUN-20250331-001,Tableau,Visualization,0.808,TF-IDF,Werkstudent,Munich,1
IND-BER-20240901-001,Pandas,Programming,0.951,TF-IDF,Full-time,Berlin,1
IND-BER-20240901-001,Excel,Office,0.917,NER,Full-time,Berlin,1
IND-BER-20240901-001,Matplotlib,Programming,0.838,NER,Full-time,Berlin,1
IND-BER-20240901-001,Machine Learning,ML,0.965,TF-IDF,Full-time,Berlin,1
IND-BER-20240901-001,Tableau,Visualization,0.953,NER,Full-time,Berlin,1
IND-BER-20240901-001,Power BI,Visualization,0.806,TF-IDF,Full-time,Berlin,1
IND-BER-20240901-001,Looker,Visualization,0.911,TF-IDF,Full-time,Berlin,1
LI-DOR-20240303-001,Python,Programming,0.828,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240303-001,GCP,Cloud,0.9,NER,Full-time,Dortmund,4
LI-DOR-20240303-001,SSRS,Enterprise,0.961,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240303-001,Excel,Office,0.785,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240303-001,Power BI,Visualization,0.959,NER,Full-time,Dortmund,4
LI-DOR-20240303-001,MicroStrategy,Enterprise,0.841,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240303-001,SQL,Database,0.802,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240303-001,Cognos,Enterprise,0.906,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240303-001,Azure,Cloud,0.788,NER,Full-time,Dortmund,4
IND-MUN-20250114-001,Python,Programming,0.859,TF-IDF,Full-time,Munich,2
IND-MUN-20250114-001,Kafka,BigData,0.836,TF-IDF,Full-time,Munich,2
IND-MUN-20250114-001,Kubeflow,ML,0.791,TF-IDF,Full-time,Munich,2
IND-MUN-20250114-001,TensorFlow,ML,0.782,NER,Full-time,Munich,2
IND-MUN-20250114-001,Git,DevOps,0.849,NER,Full-time,Munich,2
IND-MUN-20250114-001,Azure,Cloud,0.841,NER,Full-time,Munich,2
IND-MUN-20250114-001,NumPy,Programming,0.906,NER,Full-time,Munich,2
IND-MUN-20250114-001,SQL,Database,0.816,NER,Full-time,Munich,2
IND-MUN-20250114-001,Airflow,DataEngineering,0.866,NER,Full-time,Munich,2
IND-MUN-20250114-001,Hadoop,BigData,0.969,TF-IDF,Full-time,Munich,2
IND-MUN-20250114-001,Spark,BigData,0.785,TF-IDF,Full-time,Munich,2
IND-MUN-20250114-001,AWS,Cloud,0.846,NER,Full-time,Munich,2
IND-MUN-20250114-001,Terraform,DataEngineering,0.873,NER,Full-time,Munich,2
IND-MUN-20250114-001,Kubernetes,DevOps,0.909,NER,Full-time,Munich,2
IND-MUN-20250114-001,dbt,DataEngineering,0.854,TF-IDF,Full-time,Munich,2
IND-MUN-20250114-001,Databricks,Cloud,0.897,NER,Full-time,Munich,2
IND-MUN-20250114-001,Excel,Office,0.927,NER,Full-time,Munich,2
SS-MUN-20250228-001,SSRS,Enterprise,0.885,TF-IDF,Full-time,Munich,4
SS-MUN-20250228-001,Excel,Office,0.802,NER,Full-time,Munich,4
SS-MUN-20250228-001,Power BI,Visualization,0.897,NER,Full-time,Munich,4
SS-MUN-20250228-001,SQL,Database,0.923,TF-IDF,Full-time,Munich,4
SS-MUN-20250228-001,Jupyter,Programming,0.921,TF-IDF,Full-time,Munich,4
SS-MUN-20250228-001,SAP,Enterprise,0.9,NER,Full-time,Munich,4
SS-MUN-20250228-001,Cognos,Enterprise,0.785,TF-IDF,Full-time,Munich,4
SS-MUN-20250228-001,R,Programming,0.811,TF-IDF,Full-time,Munich,4
SS-BER-20250214-001,FastAPI,Programming,0.86,NER,Werkstudent,Berlin,1
SS-BER-20250214-001,Python,Programming,0.862,NER,Werkstudent,Berlin,1
SS-BER-20250214-001,Excel,Office,0.806,NER,Werkstudent,Berlin,1
SS-BER-20250214-001,SQL,Database,0.928,TF-IDF,Werkstudent,Berlin,1
SS-BER-20250214-001,Looker,Visualization,0.834,NER,Werkstudent,Berlin,1
SS-BER-20250214-001,Tableau,Visualization,0.917,TF-IDF,Werkstudent,Berlin,1
SS-BER-20250214-001,Power BI,Visualization,0.851,TF-IDF,Werkstudent,Berlin,1
LI-MUN-20250130-001,FastAPI,Programming,0.885,NER,Freelance/Contract,Munich,2
LI-MUN-20250130-001,Python,Programming,0.853,NER,Freelance/Contract,Munich,2
LI-MUN-20250130-001,Azure,Cloud,0.951,TF-IDF,Freelance/Contract,Munich,2
LI-MUN-20250130-001,SQL,Database,0.83,NER,Freelance/Contract,Munich,2
LI-MUN-20250130-001,Spark,BigData,0.791,NER,Freelance/Contract,Munich,2
LI-MUN-20250130-001,AWS,Cloud,0.903,NER,Freelance/Contract,Munich,2
LI-MUN-20250130-001,Docker,DevOps,0.827,TF-IDF,Freelance/Contract,Munich,2
LI-MUN-20250130-001,dbt,DataEngineering,0.89,NER,Freelance/Contract,Munich,2
LI-MUN-20250130-001,Databricks,Cloud,0.848,NER,Freelance/Contract,Munich,2
SS-BER-20240706-001,Python,Programming,0.947,TF-IDF,Full-time,Berlin,2
SS-BER-20240706-001,Kafka,BigData,0.948,TF-IDF,Full-time,Berlin,2
SS-BER-20240706-001,Excel,Office,0.862,NER,Full-time,Berlin,2
SS-BER-20240706-001,Git,DevOps,0.807,NER,Full-time,Berlin,2
SS-BER-20240706-001,Azure,Cloud,0.899,NER,Full-time,Berlin,2
SS-BER-20240706-001,Spark,BigData,0.828,TF-IDF,Full-time,Berlin,2
SS-BER-20240706-001,Docker,DevOps,0.908,NER,Full-time,Berlin,2
SS-BER-20240706-001,dbt,DataEngineering,0.841,NER,Full-time,Berlin,2
SS-BER-20240706-001,Databricks,Cloud,0.807,NER,Full-time,Berlin,2
SS-BER-20240706-001,AWS,Cloud,0.815,TF-IDF,Full-time,Berlin,2
LI-BER-20240917-001,Python,Programming,0.925,NER,Full-time,Berlin,1
LI-BER-20240917-001,Excel,Office,0.938,NER,Full-time,Berlin,1
LI-BER-20240917-001,Matplotlib,Programming,0.882,NER,Full-time,Berlin,1
LI-BER-20240917-001,Git,DevOps,0.944,TF-IDF,Full-time,Berlin,1
LI-BER-20240917-001,SQL,Database,0.93,TF-IDF,Full-time,Berlin,1
LI-BER-20240917-001,Jupyter,Programming,0.787,NER,Full-time,Berlin,1
LI-BER-20240917-001,R,Programming,0.815,NER,Full-time,Berlin,1
SS-STU-20240320-001,Excel,Office,0.934,NER,Praktikum,Stuttgart,1
SS-STU-20240320-001,SQL,Database,0.942,NER,Praktikum,Stuttgart,1
SS-STU-20240320-001,Jupyter,Programming,0.817,TF-IDF,Praktikum,Stuttgart,1
SS-STU-20240320-001,R,Programming,0.873,NER,Praktikum,Stuttgart,1
SS-STU-20240320-001,Power BI,Visualization,0.919,TF-IDF,Praktikum,Stuttgart,1
SS-HAM-20240425-001,Python,Programming,0.823,NER,Full-time,Hamburg,1
SS-HAM-20240425-001,Jupyter,Programming,0.823,TF-IDF,Full-time,Hamburg,1
SS-HAM-20240425-001,R,Programming,0.835,NER,Full-time,Hamburg,1
SS-HAM-20240425-001,Seaborn,Programming,0.92,TF-IDF,Full-time,Hamburg,1
SS-HAM-20240425-001,Tableau,Visualization,0.868,TF-IDF,Full-time,Hamburg,1
SS-HAM-20240425-001,Excel,Office,0.893,NER,Full-time,Hamburg,1
SS-HAM-20240425-001,Power BI,Visualization,0.891,NER,Full-time,Hamburg,1
SS-HAM-20240425-001,Azure,Cloud,0.92,NER,Full-time,Hamburg,1
IND-OTH-20240522-001,Python,Programming,0.782,TF-IDF,Full-time,Other,1
IND-OTH-20240522-001,GCP,Cloud,0.947,TF-IDF,Full-time,Other,1
IND-OTH-20240522-001,Excel,Office,0.867,TF-IDF,Full-time,Other,1
IND-OTH-20240522-001,Power BI,Visualization,0.847,TF-IDF,Full-time,Other,1
IND-OTH-20240522-001,NumPy,Programming,0.836,NER,Full-time,Other,1
IND-OTH-20240522-001,SQL,Database,0.846,NER,Full-time,Other,1
IND-OTH-20240522-001,Jupyter,Programming,0.785,TF-IDF,Full-time,Other,1
IND-OTH-20240522-001,Looker,Visualization,0.892,NER,Full-time,Other,1
LI-MUN-20240626-001,FastAPI,Programming,0.949,NER,Praktikum,Munich,1
LI-MUN-20240626-001,Python,Programming,0.877,TF-IDF,Praktikum,Munich,1
LI-MUN-20240626-001,Excel,Office,0.869,TF-IDF,Praktikum,Munich,1
LI-MUN-20240626-001,Power BI,Visualization,0.902,NER,Praktikum,Munich,1
LI-MUN-20240626-001,Git,DevOps,0.802,NER,Praktikum,Munich,1
LI-MUN-20240626-001,NumPy,Programming,0.922,NER,Praktikum,Munich,1
LI-MUN-20240626-001,SQL,Database,0.858,TF-IDF,Praktikum,Munich,1
LI-MUN-20240626-001,Tableau,Visualization,0.896,TF-IDF,Praktikum,Munich,1
SS-MUN-20250219-003,Python,Programming,0.954,TF-IDF,Full-time,Munich,3
SS-MUN-20250219-003,Pandas,Programming,0.811,TF-IDF,Full-time,Munich,3
SS-MUN-20250219-003,Matplotlib,Programming,0.814,TF-IDF,Full-time,Munich,3
SS-MUN-20250219-003,Git,DevOps,0.823,TF-IDF,Full-time,Munich,3
SS-MUN-20250219-003,NumPy,Programming,0.822,NER,Full-time,Munich,3
SS-MUN-20250219-003,SQL,Database,0.96,TF-IDF,Full-time,Munich,3
SS-MUN-20250219-003,Jupyter,Programming,0.924,NER,Full-time,Munich,3
SS-MUN-20250219-003,Machine Learning,ML,0.909,TF-IDF,Full-time,Munich,3
SS-MUN-20250219-003,PyTorch,ML,0.795,NER,Full-time,Munich,3
SS-MUN-20250219-003,MLflow,ML,0.842,TF-IDF,Full-time,Munich,3
SS-MUN-20250219-003,Scikit-learn,ML,0.925,NER,Full-time,Munich,3
SS-MUN-20250219-003,Docker,DevOps,0.956,NER,Full-time,Munich,3
LI-FRA-20250120-001,Python,Programming,0.792,NER,Full-time,Frankfurt,3
LI-FRA-20250120-001,Matplotlib,Programming,0.839,NER,Full-time,Frankfurt,3
LI-FRA-20250120-001,Kubeflow,ML,0.95,TF-IDF,Full-time,Frankfurt,3
LI-FRA-20250120-001,TensorFlow,ML,0.878,NER,Full-time,Frankfurt,3
LI-FRA-20250120-001,Git,DevOps,0.809,TF-IDF,Full-time,Frankfurt,3
LI-FRA-20250120-001,Azure,Cloud,0.928,TF-IDF,Full-time,Frankfurt,3
LI-FRA-20250120-001,NumPy,Programming,0.853,TF-IDF,Full-time,Frankfurt,3
LI-FRA-20250120-001,SQL,Database,0.796,TF-IDF,Full-time,Frankfurt,3
LI-FRA-20250120-001,Machine Learning,ML,0.786,NER,Full-time,Frankfurt,3
LI-FRA-20250120-001,PyTorch,ML,0.934,NER,Full-time,Frankfurt,3
LI-FRA-20250120-001,MLflow,ML,0.891,TF-IDF,Full-time,Frankfurt,3
LI-FRA-20250120-001,Streamlit,Programming,0.931,NER,Full-time,Frankfurt,3
LI-FRA-20250120-001,R,Programming,0.909,NER,Full-time,Frankfurt,3
SS-NUR-20240211-001,Python,Programming,0.944,TF-IDF,Praktikum,Nuremberg,1
SS-NUR-20240211-001,Excel,Office,0.922,TF-IDF,Praktikum,Nuremberg,1
SS-NUR-20240211-001,Power BI,Visualization,0.828,NER,Praktikum,Nuremberg,1
SS-NUR-20240211-001,Azure,Cloud,0.868,TF-IDF,Praktikum,Nuremberg,1
SS-NUR-20240211-001,Looker,Visualization,0.789,NER,Praktikum,Nuremberg,1
LI-COL-20241024-001,BigQuery,Database,0.964,TF-IDF,Full-time,Cologne,3
LI-COL-20241024-001,Matplotlib,Programming,0.969,NER,Full-time,Cologne,3
LI-COL-20241024-001,TensorFlow,ML,0.835,NER,Full-time,Cologne,3
LI-COL-20241024-001,NumPy,Programming,0.845,TF-IDF,Full-time,Cologne,3
LI-COL-20241024-001,SQL,Database,0.916,TF-IDF,Full-time,Cologne,3
LI-COL-20241024-001,Jupyter,Programming,0.922,NER,Full-time,Cologne,3
LI-COL-20241024-001,Machine Learning,ML,0.859,NER,Full-time,Cologne,3
LI-COL-20241024-001,Streamlit,Programming,0.801,NER,Full-time,Cologne,3
LI-COL-20241024-001,R,Programming,0.868,NER,Full-time,Cologne,3
LI-COL-20241024-001,Seaborn,Programming,0.785,NER,Full-time,Cologne,3
LI-COL-20241024-001,Azure,Cloud,0.829,TF-IDF,Full-time,Cologne,3
LI-COL-20250220-001,Python,Programming,0.871,NER,Praktikum,Cologne,3
LI-COL-20250220-001,Pandas,Programming,0.919,NER,Praktikum,Cologne,3
LI-COL-20250220-001,Matplotlib,Programming,0.803,NER,Praktikum,Cologne,3
LI-COL-20250220-001,Kubeflow,ML,0.957,TF-IDF,Praktikum,Cologne,3
LI-COL-20250220-001,TensorFlow,ML,0.945,TF-IDF,Praktikum,Cologne,3
LI-COL-20250220-001,Git,DevOps,0.952,NER,Praktikum,Cologne,3
LI-COL-20250220-001,NumPy,Programming,0.792,NER,Praktikum,Cologne,3
LI-COL-20250220-001,SQL,Database,0.928,TF-IDF,Praktikum,Cologne,3
LI-COL-20250220-001,Jupyter,Programming,0.881,TF-IDF,Praktikum,Cologne,3
LI-COL-20250220-001,Machine Learning,ML,0.813,TF-IDF,Praktikum,Cologne,3
LI-COL-20250220-001,MLflow,ML,0.824,NER,Praktikum,Cologne,3
LI-COL-20250220-001,Streamlit,Programming,0.783,TF-IDF,Praktikum,Cologne,3
LI-COL-20250220-001,Scikit-learn,ML,0.949,NER,Praktikum,Cologne,3
LI-COL-20250220-001,R,Programming,0.822,NER,Praktikum,Cologne,3
LI-COL-20250220-001,Seaborn,Programming,0.789,NER,Praktikum,Cologne,3
SS-BER-20250311-002,Python,Programming,0.884,NER,Full-time,Berlin,2
SS-BER-20250311-002,GCP,Cloud,0.87,NER,Full-time,Berlin,2
SS-BER-20250311-002,Azure,Cloud,0.857,TF-IDF,Full-time,Berlin,2
SS-BER-20250311-002,SQL,Database,0.782,TF-IDF,Full-time,Berlin,2
SS-BER-20250311-002,Airflow,DataEngineering,0.964,NER,Full-time,Berlin,2
SS-BER-20250311-002,Spark,BigData,0.95,TF-IDF,Full-time,Berlin,2
SS-BER-20250311-002,AWS,Cloud,0.91,NER,Full-time,Berlin,2
SS-BER-20250311-002,Terraform,DataEngineering,0.923,NER,Full-time,Berlin,2
SS-BER-20250311-002,Docker,DevOps,0.833,TF-IDF,Full-time,Berlin,2
SS-BER-20250311-002,dbt,DataEngineering,0.933,NER,Full-time,Berlin,2
SS-BER-20250311-002,Databricks,Cloud,0.886,NER,Full-time,Berlin,2
SS-MUN-20240929-001,FastAPI,Programming,0.862,TF-IDF,Full-time,Munich,2
SS-MUN-20240929-001,Python,Programming,0.819,TF-IDF,Full-time,Munich,2
SS-MUN-20240929-001,Git,DevOps,0.786,TF-IDF,Full-time,Munich,2
SS-MUN-20240929-001,SQL,Database,0.867,TF-IDF,Full-time,Munich,2
SS-MUN-20240929-001,Airflow,DataEngineering,0.939,NER,Full-time,Munich,2
SS-MUN-20240929-001,AWS,Cloud,0.83,NER,Full-time,Munich,2
SS-MUN-20240929-001,Terraform,DataEngineering,0.911,TF-IDF,Full-time,Munich,2
SS-MUN-20240929-001,Docker,DevOps,0.796,TF-IDF,Full-time,Munich,2
SS-MUN-20240929-001,Kubernetes,DevOps,0.953,NER,Full-time,Munich,2
SS-MUN-20240929-001,dbt,DataEngineering,0.892,NER,Full-time,Munich,2
SS-MUN-20240929-001,Databricks,Cloud,0.879,NER,Full-time,Munich,2
SS-MUN-20240929-001,Azure,Cloud,0.838,NER,Full-time,Munich,2
SS-MUN-20240929-001,Spark,BigData,0.903,NER,Full-time,Munich,2
IND-FRA-20240804-001,Python,Programming,0.927,TF-IDF,Werkstudent,Frankfurt,1
IND-FRA-20240804-001,GCP,Cloud,0.93,NER,Werkstudent,Frankfurt,1
IND-FRA-20240804-001,Pandas,Programming,0.833,NER,Werkstudent,Frankfurt,1
IND-FRA-20240804-001,Excel,Office,0.904,TF-IDF,Werkstudent,Frankfurt,1
IND-FRA-20240804-001,Git,DevOps,0.834,TF-IDF,Werkstudent,Frankfurt,1
IND-FRA-20240804-001,NumPy,Programming,0.828,NER,Werkstudent,Frankfurt,1
IND-FRA-20240804-001,Jupyter,Programming,0.918,NER,Werkstudent,Frankfurt,1
IND-FRA-20240804-001,Tableau,Visualization,0.887,TF-IDF,Werkstudent,Frankfurt,1
IND-MUN-20240419-001,Python,Programming,0.885,NER,Full-time,Munich,2
IND-MUN-20240419-001,Power BI,Visualization,0.819,NER,Full-time,Munich,2
IND-MUN-20240419-001,Git,DevOps,0.956,TF-IDF,Full-time,Munich,2
IND-MUN-20240419-001,Azure,Cloud,0.903,NER,Full-time,Munich,2
IND-MUN-20240419-001,SQL,Database,0.901,TF-IDF,Full-time,Munich,2
IND-MUN-20240419-001,Spark,BigData,0.8,NER,Full-time,Munich,2
IND-MUN-20240419-001,AWS,Cloud,0.849,NER,Full-time,Munich,2
IND-MUN-20240419-001,Terraform,DataEngineering,0.905,NER,Full-time,Munich,2
IND-MUN-20240419-001,Databricks,Cloud,0.849,TF-IDF,Full-time,Munich,2
IND-MUN-20240419-001,GCP,Cloud,0.882,NER,Full-time,Munich,2
SS-HAM-20250218-001,SSRS,Enterprise,0.957,NER,Full-time,Hamburg,4
SS-HAM-20250218-001,Excel,Office,0.818,TF-IDF,Full-time,Hamburg,4
SS-HAM-20250218-001,Power BI,Visualization,0.792,NER,Full-time,Hamburg,4
SS-HAM-20250218-001,SAP,Enterprise,0.904,NER,Full-time,Hamburg,4
LI-BER-20240818-001,Python,Programming,0.876,NER,Praktikum,Berlin,1
LI-BER-20240818-001,Excel,Office,0.954,TF-IDF,Praktikum,Berlin,1
LI-BER-20240818-001,SQL,Database,0.924,TF-IDF,Praktikum,Berlin,1
LI-BER-20240818-001,Jupyter,Programming,0.857,NER,Praktikum,Berlin,1
LI-BER-20240818-001,Looker,Visualization,0.877,NER,Praktikum,Berlin,1
LI-BER-20240818-001,R,Programming,0.894,NER,Praktikum,Berlin,1
LI-BER-20240818-001,Tableau,Visualization,0.87,TF-IDF,Praktikum,Berlin,1
IND-MUN-20240125-003,FastAPI,Programming,0.954,NER,Full-time,Munich,3
IND-MUN-20240125-003,Python,Programming,0.881,NER,Full-time,Munich,3
IND-MUN-20240125-003,Pandas,Programming,0.781,NER,Full-time,Munich,3
IND-MUN-20240125-003,Matplotlib,Programming,0.827,NER,Full-time,Munich,3
